15,3785,2541,473,2093,2371,671,830,3020,2968,1921,1396,2915,3591,597,3707
32,1912,2710,164,1395,2739,223,2750,1909,2985,2683,364,671,1375,1921,198
14,2527,3556,1080,588,2139,1429,175,2064,2108,1926,1215,3704,1701,1950,1033
11,2139,2195,165,1678,3254,3556,2085,2792,1918,3735,2096,2316,2376,2248,2875
10,1136,3361,1717,1702,5,3836,2747,2205,1022,371,3683,2417,475,52,3422
39,173,1909,1968,1391,1797,1307,3160,1950,2013,1621,2094,1754,2916,66,1358
38,3704,161,2583,3634,1806,3326,1306,340,252,198,2011,3265,2414,1609,597
59,1268,3508,1301,3807,3362,3483,2662,1189,1873,3451,2366,1077,924,3197,3088
48,3361,2252,1278,3397,3174,3067,3920,2248,1645,3500,1393,3105,1148,1912,1227
17,151,1033,1527,3578,1953,1247,1924,1688,473,3499,260,2628,165,952,1754
16,1201,1320,2059,3701,648,1611,3271,2871,3937,2663,35,164,2167,513,196
19,2302,2352,1125,3799,39,2245,2794,2335,3408,2174,3148,95,48,2791,2144
54,1722,1274,2000,2423,2288,1952,3699,110,3424,2137,2396,2761,3682,3255,1527
31,1949,1959,3501,2533,1220,1088,3056,3284,476,252,339,1120,3269,3412,3543
56,593,70,866,3101,3551,1748,1799,2871,3638,1918,1429,2282,2118,235,2402
51,266,412,2396,2863,2245,410,2611,3270,3156,1278,1299,1950,842,3296,653
36,2410,2011,2530,2375,1500,599,1779,350,1268,1250,2985,2259,671,3072,3160
53,3937,3920,974,1253,73,3786,3072,2531,3101,187,2500,3006,336,3745,3672
52,2712,2763,3717,2501,2694,2863,3298,2371,1422,2427,2312,3753,234,3591,538
33,3565,913,1057,2747,421,2352,708,1919,2470,1356,3701,2443,750,1188,216
55,741,2943,492,2669,3255,697,529,300,1296,2118,1183,2598,1031,1201,1653
37,3197,1234,1955,3259,3397,1777,3717,2366,1220,1254,1080,531,3168,1252,2993
47,3926,2407,3507,1077,1274,1266,1199,674,2712,1950,2792,2858,1081,1674,3107
57,2174,3740,3703,165,3566,3074,3923,111,918,2000,824,1918,330,3435,2949
50,1022,2463,340,316,2406,3066,541,3104,1500,1873,166,2712,3096,2946,2940
